PCODE,CLIENT_NM,Date,ACCTID,CCODE,CENSUS,Group_ID,CENSUS_EFF_DT,Total_Claims
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,21
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,18
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,8
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,34
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,215
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50057,6.0,4770B60001,2025-01-31,1
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,9
PSE-P,Prairie States Enterprises Inc,2024-07-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,28
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,10
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,3
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE H50048,4.0,4770A30001,2025-01-01,2
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,15
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,181
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,15
PSE-P,Prairie States Enterprises Inc,2024-08-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,41
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,1
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,5
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,16
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,3
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,73
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,6
PSE-P,Prairie States Enterprises Inc,2024-09-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,13
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,8
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,13
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,4
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,63
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50057,6.0,4770B60001,2025-01-31,5
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,2
PSE-P,Prairie States Enterprises Inc,2024-10-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,13
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,20
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,8
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,17
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,68
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,8
PSE-P,Prairie States Enterprises Inc,2024-11-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,3
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,5
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,3
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE H50048,4.0,4770A30001,2025-01-01,3
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,24
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,18
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,59
PSE-P,Prairie States Enterprises Inc,2024-12-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,4
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,10
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,1
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50048,4.0,4770A30001,2025-01-01,1
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,5
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,2
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,49
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE H50060,22.0,4770C40001,2025-02-28,26
PSE-P,Prairie States Enterprises Inc,2025-01-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,9
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,10
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,17
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE H50054,20.0,4770B20001,2025-01-01,2
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,36
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,5
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE H50060,22.0,4770C40001,2025-02-28,25
PSE-P,Prairie States Enterprises Inc,2025-02-01,4770.0,PSE MCC,14.0,4770A20001,2023-01-31,24
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE ESC,5.0,4770A80001,2023-01-31,4
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50047,109.0,4770A10001,2025-01-01,1
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50048,4.0,4770A30001,2025-01-01,2
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,4
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,51
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50058,4.0,4770B80001,2025-01-31,3
PSE-P,Prairie States Enterprises Inc,2025-03-01,4770.0,PSE H50060,22.0,4770C40001,2025-02-28,23
PSE-P,Prairie States Enterprises Inc,2025-04-01,4770.0,PSE H50053,172.0,4770B10001,2025-01-31,2
PSE-P,Prairie States Enterprises Inc,2025-04-01,4770.0,PSE H50055,57.0,4770B40001,2025-01-31,7
PSE-P,Prairie States Enterprises Inc,2025-04-01,4770.0,PSE H50060,22.0,4770C40001,2025-02-28,9
RBNA-P,Robin Assist LLC,2024-05-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,8
RBNA-P,Robin Assist LLC,2024-06-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,1
RBNA-P,Robin Assist LLC,2024-07-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,4
RBNA-P,Robin Assist LLC,2024-08-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,10
RBNA-P,Robin Assist LLC,2024-09-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,24
RBNA-P,Robin Assist LLC,2024-10-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,67
RBNA-P,Robin Assist LLC,2024-11-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,42
RBNA-P,Robin Assist LLC,2024-12-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,7
RBNA-P,Robin Assist LLC,2025-01-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,9
RBNA-P,Robin Assist LLC,2025-03-01,1812.0,RBSNLB LBP,639.0,1812LB0001,2025-01-01,4
RDH-P,Redirect Health Administrators,2024-01-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3564
RDH-P,Redirect Health Administrators,2024-02-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3197
RDH-P,Redirect Health Administrators,2024-03-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3833
RDH-P,Redirect Health Administrators,2024-04-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3478
RDH-P,Redirect Health Administrators,2024-05-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,4319
RDH-P,Redirect Health Administrators,2024-06-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3441
RDH-P,Redirect Health Administrators,2024-07-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3775
RDH-P,Redirect Health Administrators,2024-08-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3397
RDH-P,Redirect Health Administrators,2024-09-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3417
RDH-P,Redirect Health Administrators,2024-10-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,4197
RDH-P,Redirect Health Administrators,2024-11-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,4294
RDH-P,Redirect Health Administrators,2024-12-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3232
RDH-P,Redirect Health Administrators,2025-01-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,4438
RDH-P,Redirect Health Administrators,2025-02-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3664
RDH-P,Redirect Health Administrators,2025-03-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,3773
RDH-P,Redirect Health Administrators,2025-04-01,1561.0,RDHPO PO,13247.0,1561PO0001,2025-04-01,1025
RHA-P,Simplan Administrators Inc,2024-03-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,2
RHA-P,Simplan Administrators Inc,2024-08-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,1
RHA-P,Simplan Administrators Inc,2024-09-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,3
RHA-P,Simplan Administrators Inc,2024-10-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,1
RHA-P,Simplan Administrators Inc,2024-11-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,2
RHA-P,Simplan Administrators Inc,2025-01-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,1
RHA-P,Simplan Administrators Inc,2025-02-01,5295.0,RHAPO 9989,41.0,5295PO0013,2023-07-01,1
SAB-P,BAS,2024-01-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,377
SAB-P,BAS,2024-01-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,53
SAB-P,BAS,2024-01-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,3
SAB-P,BAS,2024-02-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,404
SAB-P,BAS,2024-02-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,43
SAB-P,BAS,2024-02-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,2
SAB-P,BAS,2024-03-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,266
SAB-P,BAS,2024-03-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,40
SAB-P,BAS,2024-03-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,1
SAB-P,BAS,2024-04-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,385
SAB-P,BAS,2024-04-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,50
SAB-P,BAS,2024-04-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,1
SAB-P,BAS,2024-05-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,339
SAB-P,BAS,2024-05-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,77
SAB-P,BAS,2024-05-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,4
SAB-P,BAS,2024-06-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,300
SAB-P,BAS,2024-06-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,52
SAB-P,BAS,2024-06-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,7
SAB-P,BAS,2024-07-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,253
SAB-P,BAS,2024-07-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,45
SAB-P,BAS,2024-07-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,10
SAB-P,BAS,2024-08-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,321
SAB-P,BAS,2024-08-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,28
SAB-P,BAS,2024-09-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,483
SAB-P,BAS,2024-09-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,35
SAB-P,BAS,2024-09-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,8
SAB-P,BAS,2024-10-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,403
SAB-P,BAS,2024-10-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,31
SAB-P,BAS,2024-10-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,7
SAB-P,BAS,2024-11-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,454
SAB-P,BAS,2024-11-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,38
SAB-P,BAS,2024-11-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,8
SAB-P,BAS,2024-12-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,296
SAB-P,BAS,2024-12-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,22
SAB-P,BAS,2024-12-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,5
SAB-P,BAS,2025-01-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,277
SAB-P,BAS,2025-01-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,16
SAB-P,BAS,2025-01-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,2
SAB-P,BAS,2025-02-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,523
SAB-P,BAS,2025-02-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,26
SAB-P,BAS,2025-02-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,3
SAB-P,BAS,2025-03-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,361
SAB-P,BAS,2025-03-01,4024.0,SABPO 3022,76.0,4024PO0003,2025-02-28,13
SAB-P,BAS,2025-03-01,4024.0,SABSS 6010,12.0,4024SS0001,2025-02-28,2
SAB-P,BAS,2025-04-01,4024.0,SABPO 3021B,752.0,4024PO0002,2025-04-01,6
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 40300,43.0,1039VB0003,2024-07-01,6
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 40300,43.0,1039VB0003,2025-03-31,6
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 50000,15.0,1039VB0005,2024-07-01,2
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 50000,18.0,1039VB0005,2025-03-31,2
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 50500,225.0,1039VB0001,2025-03-31,52
SBGI-P,Group Benefit Service Inc MO,2025-03-01,1039.0,SBGIVB 50500,226.0,1039VB0001,2024-07-01,52
SBGI-P,Group Benefit Service Inc MO,2025-04-01,1039.0,SBGIVB 50500,225.0,1039VB0001,2025-03-31,6
SBGI-P,Group Benefit Service Inc MO,2025-04-01,1039.0,SBGIVB 50500,226.0,1039VB0001,2024-07-01,6
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,30
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO 89410001,18.0,1314PO0014,2025-01-01,8
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO CMJ,1.0,1314PO0096,2023-12-31,36
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO CPH,1.0,1314PO0048,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO CPI,15.0,1314PO0078,2024-08-31,4
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO MKG,1.0,1314PO0060,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,10
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO PSS,1.0,1314PO0072,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO SES,1.0,1314PO0086,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPO SSV,2.0,1314PO0104,2023-11-01,4
SBM-P,Staff Benefits Management Inc,2024-01-01,1314.0,SBMPS 48620001,5.0,1314PS0006,2017-09-01,2
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,36
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO 89100001,1.0,1314PO0007,2025-01-01,58
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO CPI,15.0,1314PO0078,2024-08-31,2
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO DOM,2.0,1314PO0037,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-01-01,17
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-03-31,17
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO HOR,20.0,1314PO0076,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,26
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO R10,1.0,1314PO0126,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO R32,3.0,1314PO0131,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO SES,1.0,1314PO0086,2025-01-01,6
SBM-P,Staff Benefits Management Inc,2024-02-01,1314.0,SBMPO SFT,2.0,1314PO0100,2023-10-01,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,32
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO 89100001,1.0,1314PO0007,2025-01-01,14
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO 89410001,18.0,1314PO0014,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO BBG,2.0,1314PO0114,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO CMR,10.0,1314PO0147,2023-10-01,16
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO CPH,1.0,1314PO0048,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO CPI,15.0,1314PO0078,2024-08-31,26
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-01-01,16
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-03-31,16
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO HOR,20.0,1314PO0076,2025-01-01,10
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO IVS,5.0,1314PO0095,2025-01-31,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,32
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPO R28,3.0,1314PO0148,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-03-01,1314.0,SBMPS 48620001,5.0,1314PS0006,2017-09-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,26
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO 89100001,1.0,1314PO0007,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO 89410001,18.0,1314PO0014,2025-01-01,26
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO ATH,1.0,1314PO0088,2025-02-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO CPH,1.0,1314PO0048,2025-01-01,8
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO CPI,15.0,1314PO0078,2024-08-31,6
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-01-01,22
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-03-31,22
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO PC3,15.0,1314PO0163,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO PC5,20.0,1314PO0164,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,12
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO R32,3.0,1314PO0131,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO RC2,2.0,1314PO0120,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO RC7,1.0,1314PO0125,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-04-01,1314.0,SBMPO TCR,5.0,1314PO0160,2025-02-01,14
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,16
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO 89010001,2.0,1314PO0002,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO 89100001,1.0,1314PO0007,2025-01-01,58
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO 89410001,18.0,1314PO0014,2025-01-01,6
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO ASP,2.0,1314PO0066,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO ATH,1.0,1314PO0088,2025-02-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO CMR,10.0,1314PO0147,2023-10-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO CPI,15.0,1314PO0078,2024-08-31,26
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO DOY,1.0,1314PO0085,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-01-01,106
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-03-31,106
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO IVS,5.0,1314PO0095,2025-01-31,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO MKG,1.0,1314PO0060,2025-01-01,8
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO PC2,1.0,1314PO0154,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO PRI,10.0,1314PO0101,2024-08-31,3
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO PRI,20.0,1314PO0101,2025-03-31,3
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,6
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO R10,1.0,1314PO0126,2025-01-01,8
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO R32,3.0,1314PO0131,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO R37,1.0,1314PO0135,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO RC2,2.0,1314PO0120,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO STX,150.0,1314PO0161,2025-02-28,8
SBM-P,Staff Benefits Management Inc,2024-05-01,1314.0,SBMPO TCR,5.0,1314PO0160,2025-02-01,4
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMLB CXS,1.0,1314LB0061,2023-08-01,21
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMLB MEL,20.0,1314LB0039,2023-09-01,1
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO 89410001,18.0,1314PO0014,2025-01-01,6
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO BBG,2.0,1314PO0114,2025-01-01,4
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-01-01,60
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO GDN,1.0,1314PO0144,2025-03-31,60
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO HOR,20.0,1314PO0076,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO PAM,3.0,1314PO0169,2024-05-01,4
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO PRI,10.0,1314PO0101,2024-08-31,5
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO PRI,20.0,1314PO0101,2025-03-31,5
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO PSE,8.0,1314PO0044,2025-01-01,38
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO R10,1.0,1314PO0126,2025-01-01,2
SBM-P,Staff Benefits Management Inc,2024-06-01,1314.0,SBMPO R17,2.0,1314PO0191,2025-01-01,2
